"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1609296,"January 28, 2020",Delaware,Dover,"200 block of Nob Hill Rd",0,0,N/A
1608233,"January 27, 2020",Delaware,Dover,"400 block of Collins Dr",0,0,N/A
1607534,"January 27, 2020",Delaware,Milton,"18000 block of Hudson Rd",0,0,N/A
1605747,"January 26, 2020",Delaware,Magnolia,"100 block of Terry Dr",0,1,N/A
1605749,"January 25, 2020",Delaware,Wilmington,"800 block of N West St",0,1,N/A
1605643,"January 24, 2020",Delaware,Dover,"70 Greenway Square",1,0,N/A
1604433,"January 23, 2020",Delaware,Wilmington,"100 block of S Van Buren St",0,0,N/A
1604432,"January 23, 2020",Delaware,Wilmington,"1200 block of N French St",0,0,N/A
1604423,"January 23, 2020",Delaware,Wilmington,"300 block of Woodlawn Ave",0,1,N/A
1602702,"January 22, 2020",Delaware,Dover,"100 block of Alonzo Dr",0,0,N/A
1603561,"January 22, 2020",Delaware,Wilmington,"500 block of N Monroe St",0,0,N/A
1604430,"January 22, 2020",Delaware,Ellendale,"12000 block of Ponder Rd",0,0,N/A
1602696,"January 21, 2020",Delaware,"Camden Wyoming (Camden)","239 Old North Rd",0,0,N/A
1601952,"January 21, 2020",Delaware,Dover,"50 block of Steele Rd",0,0,N/A
1601970,"January 20, 2020",Delaware,Wilmington,"1251 Centerville Rd",0,0,N/A
1600937,"January 19, 2020",Delaware,Wilmington,"400 block of N Spruce St",0,1,N/A
1600935,"January 19, 2020",Delaware,Wilmington,"1200 block of Chestnut St",0,1,N/A
1600934,"January 19, 2020",Delaware,Felton,"1300 block of Barney Jenkins Rd",0,1,N/A
1600085,"January 18, 2020",Delaware,Wilmington,"2700 block of N Claymont St",0,1,N/A
1599460,"January 17, 2020",Delaware,Dover,"N Farmview Dr",0,0,N/A
1598852,"January 16, 2020",Delaware,Dover,"S Bay Rd and President Dr",0,0,N/A
1598845,"January 16, 2020",Delaware,Wilmington,"400 block of Queen St",0,1,N/A
1597877,"January 14, 2020",Delaware,Dover,"500 Persimmon Tree Ln",0,0,N/A
1595786,"January 14, 2020",Delaware,Wilmington,"300 block of W 6th St",1,0,N/A
1595788,"January 13, 2020",Delaware,Harbeson,"22000 block of Danfield Dr",0,0,N/A
1596840,"January 13, 2020",Delaware,Newark,"50 block of Salem Village Square",0,0,N/A
1608220,"January 12, 2020",Delaware,Wilmington,"W 25th St and N West St",0,0,N/A
1595066,"January 12, 2020",Delaware,Dover,"900 block of W North St",0,1,N/A
1594209,"January 11, 2020",Delaware,Wilmington,"700 block of N Spruce St",0,1,N/A
1595070,"January 10, 2020",Delaware,Dover,"50 block of S New St",0,0,N/A
1592050,"January 8, 2020",Delaware,Delmar,"11000 block of Buckingham Dr",0,1,N/A
1590434,"January 6, 2020",Delaware,Dover,"Paul St and Davis Cir",1,0,N/A
1590437,"January 6, 2020",Delaware,Dover,"S Governors Blvd",0,0,N/A
1589355,"January 5, 2020",Delaware,Milford,"5 Linstone Ln",1,0,N/A
1588815,"January 2, 2020",Delaware,Dover,"S Governors Blvd",0,0,N/A
1585283,"January 1, 2020",Delaware,Dover,"400 block of Collins Dr",0,2,N/A
1586464,"December 31, 2019",Delaware,Bear,"Taylor Dr and Emerson Pl",1,0,N/A
1585153,"December 31, 2019",Delaware,Wilmington,"2400 block of N Market St",0,1,N/A
1585267,"December 31, 2019",Delaware,Dover,"100 block of Haman Dr",0,1,N/A
1585264,"December 31, 2019",Delaware,"New Castle","700 block of Willings Way",1,0,N/A
1585155,"December 31, 2019",Delaware,Wilmington,"2200 block of N Market St",0,1,N/A
1585271,"December 30, 2019",Delaware,Dover,"400 block of Barrister Pl",0,1,N/A
1584285,"December 30, 2019",Delaware,Dover,"100 block of S New St",0,2,N/A
1582217,"December 28, 2019",Delaware,"New Castle","Liborio Ln",0,2,N/A
1582175,"December 28, 2019",Delaware,Dover,"50 block of State Circle",0,0,N/A
1582176,"December 28, 2019",Delaware,Dover,"50 block of Kentwood Dr",0,0,N/A
1582179,"December 28, 2019",Delaware,Wilmington,"1300 block of E 29th St",1,0,N/A
1581748,"December 27, 2019",Delaware,Dover,"50 block of S New St",0,0,N/A
1581743,"December 27, 2019",Delaware,Seaford,"14000 block of County Seat Hwy",0,0,N/A
1581746,"December 27, 2019",Delaware,Dover,"200 block of S Governors Blvd",0,1,N/A
1580545,"December 26, 2019",Delaware,Wilmington,"1300 block of Cedar St",0,1,N/A
1579814,"December 25, 2019",Delaware,Wilmington,"900 block of Vandever Ave",1,0,N/A
1608218,"December 25, 2019",Delaware,Wilmington,"N DuPont St and W 4th St",0,0,N/A
1579477,"December 24, 2019",Delaware,Wilmington,"200 block of Cityview Ave",0,1,N/A
1579479,"December 24, 2019",Delaware,Wilmington,"500 block of New Castle Ave",0,1,N/A
1579490,"December 24, 2019",Delaware,Dover,"S DuPont Hwy and Webbs Ln",0,0,N/A
1580547,"December 24, 2019",Delaware,Dover,"S New St and Reed St",0,0,N/A
1578931,"December 23, 2019",Delaware,Newark,"801 Christiana Rd",0,1,N/A
1578165,"December 23, 2019",Delaware,Dover,"N Governors Blvd",0,1,N/A
1577568,"December 21, 2019",Delaware,Hartly,"Myers Dr",0,0,N/A
1577187,"December 20, 2019",Delaware,Seaford,"700 block of Collins Ave",0,1,N/A
1575399,"December 18, 2019",Delaware,Milford,"200 block of North St",0,0,N/A
1574623,"December 17, 2019",Delaware,Wilmington,"1800 Block of Conrad St",0,1,N/A
1573639,"December 16, 2019",Delaware,Wilmington,"2700 block of N West St",0,1,N/A
1573642,"December 14, 2019",Delaware,Newark,"Briar Ln",0,0,N/A
1573643,"December 14, 2019",Delaware,Newark,"W Main St",0,0,N/A
1572606,"December 14, 2019",Delaware,Wilmington,"100 block of N Harrison St",0,1,N/A
1571876,"December 12, 2019",Delaware,Dover,"Mast Cir",0,0,N/A
1570875,"December 12, 2019",Delaware,Wilmington,"3400 block of Lancaster Pike",1,0,N/A
1569970,"December 11, 2019",Delaware,Harrington,"50 block of Diamond Ct",1,0,N/A
1568169,"December 7, 2019",Delaware,Selbyville,"29000 block of Poplar Ct",0,0,N/A
1566384,"December 6, 2019",Delaware,Dover,"125 Haman Dr",0,1,N/A
1564587,"December 4, 2019",Delaware,Dover,"400 block of E Water St",0,1,N/A
1564593,"December 3, 2019",Delaware,Dover,"125 Haman Dr",0,0,N/A
1563767,"December 3, 2019",Delaware,Wilmington,"100 block of E 24th St",1,0,N/A
1561845,"December 1, 2019",Delaware,Wilmington,"200 block of N Market St",0,2,N/A
1563087,"December 1, 2019",Delaware,Wilmington,"300 block of Barrett St",0,0,N/A
1561617,"November 29, 2019",Delaware,Lewes,"300 block of E Savannah Rd",1,0,N/A
1559948,"November 27, 2019",Delaware,Bridgeville,"11000 block of Evans Dr",1,0,N/A
1558134,"November 26, 2019",Delaware,Dover,"500 block of Roberta Ave",0,0,N/A
1558129,"November 25, 2019",Delaware,Wilmington,"2300 block of Washington St",1,1,N/A
1556436,"November 23, 2019",Delaware,Wilmington,"2300 block of Bowers St",0,2,N/A
1566389,"November 20, 2019",Delaware,Wilmington,"S Maryland Ave and E Newport Pike",0,0,N/A
1555099,"November 20, 2019",Delaware,Delmar,"14122 Oak Branch Rd",0,0,N/A
1554338,"November 20, 2019",Delaware,Dover,"400 block of Sussex Ave",0,0,N/A
1552044,"November 18, 2019",Delaware,Wilmington,"100 block of E 24th St",0,1,N/A
1550877,"November 16, 2019",Delaware,Dover,"S State St and Lake Land Ave",0,1,N/A
1550513,"November 15, 2019",Delaware,"Wilmington (Edgemoor)","Polk Rd and Rysing Dr",0,0,N/A
1550511,"November 15, 2019",Delaware,Wilmington,"100 block of W 27th St",0,1,N/A
1549492,"November 13, 2019",Delaware,Dover,"50 block of Carlisle Dr",0,0,N/A
1547234,"November 11, 2019",Delaware,Wilmington,"1300 block of Chesnut St",1,0,N/A
1547244,"November 11, 2019",Delaware,Harrington,"100 block of Wolcott St",0,0,N/A
1547231,"November 11, 2019",Delaware,Wilmington,"301 W 29th St",0,2,N/A
1545820,"November 9, 2019",Delaware,Seaford,"24000 block of E Middlecord Circle",0,0,N/A
1553580,"November 8, 2019",Delaware,Wilmington,"700 block of N Franklin St",0,0,N/A
1545755,"November 7, 2019",Delaware,Dover,"Karen Pl",0,0,N/A
1562463,"November 5, 2019",Delaware,"Camden Wyoming","400 block of Jebb Rd",0,0,N/A
1542040,"November 3, 2019",Delaware,Dover,"100 block of Old Forge Dr",0,0,N/A
1540742,"November 2, 2019",Delaware,Wilmington,"3800 block of N Market St",0,1,N/A
1540739,"November 2, 2019",Delaware,Wilmington,"3000 block of Washington St",0,1,N/A
1541276,"November 1, 2019",Delaware,Millsboro,"24000 block of Shoreline Dr",0,0,N/A
1540290,"November 1, 2019",Delaware,Wilmington,"900 block of S Broom St",0,1,N/A
1540755,"October 29, 2019",Delaware,Smyrna,"Chestnut St",0,0,N/A
1539387,"October 29, 2019",Delaware,Dover,"100 block of Spruance Rd",0,0,N/A
1538362,"October 29, 2019",Delaware,Wilmington,"400 Foulk Rd",1,0,N/A
1537060,"October 29, 2019",Delaware,Wilmington,"600 block of N West St",0,1,N/A
1537827,"October 28, 2019",Delaware,Newark,"2360 Pulaski Hwy",0,0,N/A
1537058,"October 28, 2019",Delaware,Wilmington,"2500 block of Thatcher St",1,0,N/A
1537821,"October 28, 2019",Delaware,"New Castle","465 Marina Ln",0,2,N/A
1537063,"October 28, 2019",Delaware,Newark,"50 block of Kings Cir",0,1,N/A
1536732,"October 27, 2019",Delaware,Milton,"24000 block of Milton Ellendale Hwy",0,0,N/A
1534190,"October 24, 2019",Delaware,Dover,"50 block of Harmony Hill Dr",0,0,N/A
1532971,"October 23, 2019",Delaware,Bear,"600 block of Parkman Ct",0,1,N/A
1533699,"October 23, 2019",Delaware,Middletown,"1800 block of Choptank Rd",1,0,N/A
1532981,"October 22, 2019",Delaware,Harrington,"N West St",0,0,N/A
1532964,"October 22, 2019",Delaware,Seaford,"24000 block of Concord Pond Rd",0,0,N/A
1531564,"October 21, 2019",Delaware,Hockessin,"4000 block of Newport Gap Pike",0,0,N/A
1532189,"October 21, 2019",Delaware,Smyrna,"500 block of Owens Brook Dr",0,1,N/A
1531560,"October 20, 2019",Delaware,Dover,"50 block of S New St",0,1,N/A
1530935,"October 20, 2019",Delaware,Wilmington,"300 block of N Franklin St",1,0,N/A
1531563,"October 19, 2019",Delaware,Dover,"100 block of Cherry St",0,0,N/A
1533696,"October 19, 2019",Delaware,Laurel,"1000 Holly Brook Apartments",0,0,N/A
1530934,"October 19, 2019",Delaware,Lincoln,"10000 block of Heritage Rd",0,0,N/A
1530483,"October 18, 2019",Delaware,Wilmington,"2200 block of N Spruce St",0,1,N/A
1530485,"October 17, 2019",Delaware,Hartly,"200 block of Will Scarlet Ln",0,0,N/A
1530106,"October 17, 2019",Delaware,"Wilmington (Edgemoor)","Bedford Dr",0,1,N/A
1528462,"October 16, 2019",Delaware,Dover,"200 block of W Division St",0,1,N/A
1532980,"October 16, 2019",Delaware,Milford,"300 Aurora Pl",0,0,N/A
1528888,"October 16, 2019",Delaware,"Wilmington (Edgemoor)","S Cannon Dr",0,1,N/A
1525767,"October 12, 2019",Delaware,Wilmington,"900 block of N Lombard St",0,1,N/A
1523146,"October 8, 2019",Delaware,Seaford,"24000 block of German Rd",0,0,N/A
1521896,"October 5, 2019",Delaware,Dover,"200 block of S Dupont Hwy",0,0,N/A
1520418,"October 3, 2019",Delaware,Dover,"Saxton Rd and Steele Rd",0,0,N/A
1520413,"October 3, 2019",Delaware,Greenwood,"6200 block of Hickman Rd",0,0,N/A
1526994,"September 30, 2019",Delaware,Wilmington,"700 block of N Washington St",0,0,N/A
1516407,"September 29, 2019",Delaware,Newark,"300 block of Terrace Dr",0,0,N/A
1516405,"September 29, 2019",Delaware,"New Castle","Briarcliff Dr",0,0,N/A
1514997,"September 27, 2019",Delaware,Wilmington,"2500 block of N Monroe St",1,0,N/A
1513711,"September 26, 2019",Delaware,Laurel,"2708 Daniel St",0,0,N/A
1513722,"September 26, 2019",Delaware,Bear,"108 Mario Dr",0,1,N/A
1512147,"September 25, 2019",Delaware,Dover,"865 N DuPont Hwy",0,3,N/A
1511226,"September 23, 2019",Delaware,Harrington,"1259 Corn Crib Rd",0,1,N/A
1511161,"September 23, 2019",Delaware,Seaford,"23000 block of German Rd",0,1,N/A
1511223,"September 22, 2019",Delaware,Dover,"1210 White Oak Rd",0,2,N/A
1510354,"September 22, 2019",Delaware,Newark,"200 block of King William St",0,0,N/A
1521898,"September 21, 2019",Delaware,Wilmington,"600 block of N Monroe St",0,0,N/A
1508100,"September 20, 2019",Delaware,Milford,"Bay Rd",0,0,N/A
1508987,"September 20, 2019",Delaware,Seaford,"700 block of Atlanta Rd",0,0,N/A
1507188,"September 18, 2019",Delaware,Newark,"457 Stanton Christiana Rd",0,0,N/A
1505574,"September 16, 2019",Delaware,Dover,"3100 block of Forrest Ave",0,1,N/A
1505564,"September 16, 2019",Delaware,Wilmington,"W 7th St and N Monroe St",0,1,N/A
1505566,"September 16, 2019",Delaware,Wilmington,"1000 block of N Van Buren St",1,0,N/A
1504704,"September 15, 2019",Delaware,Bear,"3800 block of Wrangle Hill Rd",0,0,N/A
1504699,"September 15, 2019",Delaware,Wilmington,"1900 block of N Washington St",0,1,N/A
1518447,"September 14, 2019",Delaware,Wilmington,"900 block of E 4th St",0,0,N/A
1502937,"September 13, 2019",Delaware,Wilmington,"900 block of Bennett St",1,0,N/A
1503276,"September 13, 2019",Delaware,Wilmington,"N Monroe St and W 5th St",2,0,N/A
1502939,"September 12, 2019",Delaware,Dover,"200 block of Harmony Ln",1,0,N/A
1513707,"September 12, 2019",Delaware,Wilmington,"600 block of Concord Ave",0,0,N/A
1512144,"September 11, 2019",Delaware,Wilmington,"200 block of N Harrison St",0,0,N/A
1510349,"September 11, 2019",Delaware,Wilmington,"E 10th St and Wilson St",0,0,N/A
1500661,"September 10, 2019",Delaware,Wilmington,"700 block of N Monroe St",0,1,N/A
1532708,"September 9, 2019",Delaware,Wilmington,"700 block of N Monroe St",0,1,N/A
1508484,"September 7, 2019",Delaware,Wilmington,"2600 block of N Tatnall St",0,0,N/A
1499336,"September 5, 2019",Delaware,"New Castle","New Castle Ave",0,0,N/A
1500673,"September 5, 2019",Delaware,Milford,"Old Shawnee Rd",0,0,N/A
1498193,"September 5, 2019",Delaware,Harrington,"Mill St",0,0,N/A
1515074,"September 4, 2019",Delaware,Dover,"50 block of Stevenson Dr",0,0,N/A
1497402,"September 3, 2019",Delaware,Magnolia,"Walnut Shade Rd",0,0,N/A
1496513,"September 3, 2019",Delaware,Wilmington,"400 block of E 35th St",1,0,N/A
1495137,"September 3, 2019",Delaware,Wilmington,"600 block of N Scott St",0,1,N/A
1494461,"September 1, 2019",Delaware,Smyrna,"5000 block of Smyrna Leipsic Rd",0,0,N/A
1494458,"September 1, 2019",Delaware,Wilmington,"1000 block of Spruce St",0,1,N/A
1493414,"August 31, 2019",Delaware,Bridgeville,"1st St and Vine St",0,1,N/A
1506402,"August 31, 2019",Delaware,Wilmington,"400 block of S Van Buren St",0,0,N/A
1503280,"August 30, 2019",Delaware,Wilmington,"300 block of S Jackson St",0,0,N/A
1492958,"August 30, 2019",Delaware,Wilmington,"2700 block of Washington St",1,0,N/A
1506400,"August 30, 2019",Delaware,Wilmington,"600 block of N Van Buren St",0,0,N/A
1492962,"August 29, 2019",Delaware,Dagsboro,"Main St and Iron Branch Rd",0,0,N/A
1496518,"August 29, 2019",Delaware,"Wilmington (Stanton)","50 block of Cypress Ave",0,0,N/A
1491467,"August 28, 2019",Delaware,Wilmington,N/A,0,0,N/A
1491463,"August 27, 2019",Delaware,Wilmington,"DE-2 and Limestone Rd",0,0,N/A
1500663,"August 27, 2019",Delaware,Wilmington,"400 block of N Church St",0,0,N/A
1489720,"August 26, 2019",Delaware,Dover,"Tollhouse Pl",0,0,N/A
1488582,"August 25, 2019",Delaware,Claymont,"50 block of Balfour Ave",0,1,N/A
1487186,"August 24, 2019",Delaware,Dover,"2000 block of Generals Way",0,0,N/A
1488156,"August 24, 2019",Delaware,Milton,"100 block of Bangor Ln",0,0,N/A
1496515,"August 23, 2019",Delaware,Wilmington,"1700 block of W 4th St",0,0,N/A
1487502,"August 21, 2019",Delaware,Newark,"500 block of Salem Church Rd",0,0,N/A
1486085,"August 21, 2019",Delaware,Milton,"Coastal Hwy and Broadkill Rd",0,0,N/A
1485244,"August 21, 2019",Delaware,Seaford,"22681 Eskridge Rd",0,0,N/A
1484027,"August 20, 2019",Delaware,Newark,"1119 S College Ave",0,0,N/A
1489004,"August 20, 2019",Delaware,Wilmington,"300 block of N Connell St",0,0,N/A
1497801,"August 19, 2019",Delaware,Wilmington,"900 block of N Church St",0,0,N/A
1489001,"August 19, 2019",Delaware,Wilmington,"200 block of N Harrison St",0,0,N/A
1484480,"August 19, 2019",Delaware,Hartly,"50 block of Hazlettville Rd",0,0,N/A
1482116,"August 18, 2019",Delaware,Newark,"1119 S College Ave",1,1,N/A
1483614,"August 18, 2019",Delaware,Dover,"300 block of Simon Cir",0,0,N/A
1482702,"August 18, 2019",Delaware,"Wilmington (Newport)","3000 block of Valley Brook Dr",0,0,N/A
1482700,"August 18, 2019",Delaware,Wilmington,"2200 block of N Locust St",0,1,N/A
1482707,"August 17, 2019",Delaware,Dover,"S New St and Reed St",0,1,N/A
1481856,"August 16, 2019",Delaware,Wilmington,"13th St and Thatcher St",0,1,N/A
1480718,"August 16, 2019",Delaware,Wilmington,"1300 block of Banning St",0,1,N/A
1480039,"August 15, 2019",Delaware,Wilmington,"E 23rd St and Pine St",0,1,N/A
1487495,"August 15, 2019",Delaware,Wilmington,"2000 block of W 6th St",0,0,N/A
1489021,"August 15, 2019",Delaware,Frankford,"Star Ln and Peppers Corner Rd",0,0,N/A
1480716,"August 15, 2019",Delaware,Wilmington,"2200 block of Locust St",0,1,N/A
1479495,"August 14, 2019",Delaware,Wilmington,"800 block of N Pine St",0,1,N/A
1485242,"August 14, 2019",Delaware,Wilmington,"2100 block of Locust St",0,0,N/A
1478615,"August 13, 2019",Delaware,Wilmington,"E 23rd St and Lamotte St",0,1,N/A
1476576,"August 12, 2019",Delaware,Wilmington,"3000 block of N West St",0,1,N/A
1475954,"August 11, 2019",Delaware,Dover,"50 block of S New St",0,1,N/A
1475434,"August 10, 2019",Delaware,Wilmington,"600 block of Tatnall St",0,1,N/A
1485251,"August 10, 2019",Delaware,Newark,"Bellevue Rd",0,0,N/A
1477027,"August 9, 2019",Delaware,Smyrna,"Kent Way and Owens Brook Dr",0,0,N/A
1473260,"August 8, 2019",Delaware,Wilmington,"W 30th St and Washington St",0,0,N/A
1483605,"August 8, 2019",Delaware,Wilmington,"50 block of Race St",0,0,N/A
1478627,"August 7, 2019",Delaware,Wilmington,"800 block of W 3rd St",0,0,N/A
1482114,"August 7, 2019",Delaware,Wilmington,"200 block of W St",0,0,N/A
1472173,"August 6, 2019",Delaware,Wilmington,"50 block of Lower Oak St",0,1,N/A
1471237,"August 6, 2019",Delaware,Wilmington,"600 block of E 10th St",0,1,N/A
1474332,"August 6, 2019",Delaware,Dover,"2000 block of Generals Way",0,0,N/A
1470173,"August 5, 2019",Delaware,Wilmington,"200 block of N Harrison St",0,2,N/A
1468604,"August 3, 2019",Delaware,Newark,"101 Geoffrey Dr",0,0,N/A
1466809,"August 3, 2019",Delaware,Wilmington,"600 block of Taylor St",0,1,N/A
1468599,"August 3, 2019",Delaware,Dover,"6 W Lebanon Rd",0,1,N/A
1483603,"August 3, 2019",Delaware,Delmar,"37000 block of Marsha St",0,0,N/A
1467469,"August 2, 2019",Delaware,Dover,"Rockford Crossing",0,0,N/A
1465263,"August 1, 2019",Delaware,Wilmington,"200 block of N Rodney St",0,0,N/A
1466814,"August 1, 2019",Delaware,Dover,"200 block of E Sheldrake Cir",0,0,N/A
1462362,"July 29, 2019",Delaware,Milton,"Fisher Rd",0,0,N/A
1464120,"July 28, 2019",Delaware,Wilmington,"700 block of W 5th St",0,1,N/A
1505593,"July 28, 2019",Delaware,Harrington,"100 block of Dorman St",0,0,N/A
1458314,"July 25, 2019",Delaware,Wilmington,"700 block of W 4th St",1,0,N/A
1457193,"July 23, 2019",Delaware,Ellendale,"16979 Beach Hwy",0,0,N/A
1455196,"July 23, 2019",Delaware,Wilmington,"1700 block of W 4th St",0,1,N/A
1454814,"July 22, 2019",Delaware,Wilmington,"1800 block of W 2nd St",1,1,N/A
1454810,"July 21, 2019",Delaware,Dover,"S New St",0,0,N/A
1455204,"July 21, 2019",Delaware,Dover,"S New St and W Reed St",0,1,N/A
1463692,"July 20, 2019",Delaware,Wilmington,"1600 block of N Market St",0,0,N/A
1453080,"July 20, 2019",Delaware,Wilmington,"500 Delaware Ave",1,0,N/A
1453033,"July 20, 2019",Delaware,Wilmington,"700 Foulk Rd",2,0,N/A
1455201,"July 19, 2019",Delaware,Dover,"805 Forest Ave",0,0,N/A
1451689,"July 18, 2019",Delaware,Dover,"Autumnwood Ct",0,0,N/A
1450431,"July 17, 2019",Delaware,Wilmington,"4304 N Market St",0,2,N/A
1450429,"July 16, 2019",Delaware,Dover,"S New St and W Reed St",0,0,N/A
1463690,"July 15, 2019",Delaware,Wilmington,"1300 block of Beech St",0,0,N/A
1449856,"July 15, 2019",Delaware,Newark,"50 block of Waltham St",0,0,N/A
1461149,"July 15, 2019",Delaware,Wilmington,"3000 block of Lancaster Ave",0,0,N/A
1449304,"July 15, 2019",Delaware,Smyrna,"White Rabbit Dr and Groundhog Ln",0,0,N/A
1448904,"July 14, 2019",Delaware,Magnolia,"S Draper Cir",0,0,N/A
1446818,"July 12, 2019",Delaware,Wilmington,"600 block of W 5th St",0,1,N/A
1447255,"July 11, 2019",Delaware,Milford,"200 block of Charles St",0,0,N/A
1444898,"July 10, 2019",Delaware,Lincoln,"15866 Winners Cir",1,0,N/A
1444913,"July 9, 2019",Delaware,Seaford,"800 block of Clementine Ct",0,0,N/A
1450794,"July 9, 2019",Delaware,Wilmington,"2500 block of Baynard Blvd",0,0,N/A
1444119,"July 9, 2019",Delaware,Seaford,"N Paula Lynne Dr",0,0,N/A
1449858,"July 6, 2019",Delaware,Wilmington,"W 5th St and N Bancroft Pkwy",0,0,N/A
1442062,"July 6, 2019",Delaware,Dover,"6000 block of N DuPont Hwy",0,0,N/A
1442415,"July 5, 2019",Delaware,Newark,"164 Aspen Dr",0,0,N/A
1439630,"July 5, 2019",Delaware,Wilmington,"600 block of N West St",0,1,N/A
1465267,"July 4, 2019",Delaware,Dover,"100 block of Katrina Way",0,1,N/A
1439021,"July 4, 2019",Delaware,Magnolia,"50 block of Woodville Dr",0,1,N/A
1444923,"July 3, 2019",Delaware,Wilmington,"700 block of 4th St",0,0,N/A
1448906,"July 3, 2019",Delaware,Wilmington,"600 block of 5th St",0,0,N/A
1443039,"July 1, 2019",Delaware,Wilmington,"600 block of W 5th St",0,0,N/A
1435655,"June 29, 2019",Delaware,Wilmington,"50 block of Gordon St",0,1,N/A
1435114,"June 28, 2019",Delaware,"Rehoboth Beach","35567 Big Oaks Ln",0,0,N/A
1434109,"June 26, 2019",Delaware,Harrington,"7250 Milford Harrington Hwy",0,0,N/A
1432974,"June 25, 2019",Delaware,Dover,"50 block of N Kirkwood St",0,0,N/A
1431890,"June 25, 2019",Delaware,Dover,"50 block of Howe Dr",0,0,N/A
1430747,"June 24, 2019",Delaware,"Camden Wyoming","700 block of Green Winged Trail",0,0,N/A
1428721,"June 21, 2019",Delaware,Seaford,"500 Findley Way",0,0,N/A
1428718,"June 21, 2019",Delaware,Felton,"50 block of Appalachian Dr",0,0,N/A
1426618,"June 19, 2019",Delaware,Bridgeville,"Meadowlark Dr",0,0,N/A
1434564,"June 18, 2019",Delaware,Wilmington,"1100 block of W 4th St",0,0,N/A
1424974,"June 16, 2019",Delaware,Dover,"Barrister Pl",0,1,N/A
1424001,"June 15, 2019",Delaware,Smyrna,"DE 1",0,0,N/A
1431894,"June 15, 2019",Delaware,Wilmington,"1100 block of W 5th St",0,0,N/A
1421796,"June 12, 2019",Delaware,Dover,"100 block of Willis Rd",0,0,N/A
1418229,"June 7, 2019",Delaware,Smyrna,"N Albright Dr",0,0,N/A
1416432,"June 6, 2019",Delaware,Dover,"300 block of Frear Dr",0,0,N/A
1415354,"June 5, 2019",Delaware,Laurel,"36000 block of Waycross Rd",0,0,N/A
1420102,"June 4, 2019",Delaware,Wilmington,"100 block of S Harrison St",0,0,N/A
1421124,"June 4, 2019",Delaware,Wilmington,"1900 block of N Market St",0,0,N/A
1412329,"June 2, 2019",Delaware,Dover,"865 N Dupont Hwy",0,1,N/A
1418699,"June 2, 2019",Delaware,Wilmington,"2300 block of Baynard Blvd",0,0,N/A
1412825,"June 2, 2019",Delaware,Wilmington,"1000 block of E 27th St",0,1,N/A
1412341,"June 1, 2019",Delaware,Dover,"492 Walnut Shade Rd",0,0,N/A
1412323,"June 1, 2019",Delaware,Wilmington,"1100 block of E 13th St",0,2,N/A
1416425,"June 1, 2019",Delaware,Wilmington,"1200 block of N Walnut St",0,0,N/A
1411569,"June 1, 2019",Delaware,Ellendale,"12327 DuPont Blvd",0,1,N/A
1412326,"June 1, 2019",Delaware,Dover,"211 W Loockerman St",1,0,N/A
1412827,"June 1, 2019",Delaware,Claymont,"Fourth Ave",0,1,N/A
1411571,"May 31, 2019",Delaware,Wilmington,"24th St and Market St",0,1,N/A
1412338,"May 31, 2019",Delaware,Seaford,"20000 block of Mellin Rd",0,0,N/A
1421126,"May 30, 2019",Delaware,Wilmington,"1700 block of Lancaster Ave",0,0,N/A
1412346,"May 29, 2019",Delaware,Bear,"Wicklow Rd",0,0,N/A
1415349,"May 29, 2019",Delaware,Wilmington,"Cedar St and Wright St",0,0,N/A
1418703,"May 29, 2019",Delaware,Wilmington,"900 block of E 17th St",0,0,N/A
1405293,"May 26, 2019",Delaware,Dover,"Courtside Dr and Forrest Ave",0,0,N/A
1405059,"May 24, 2019",Delaware,Wilmington,"600 block of Taylor St",0,1,N/A
1508097,"May 24, 2019",Delaware,Wilmington,"300 block of Concord Ave",0,0,N/A
1413713,"May 24, 2019",Delaware,Wilmington,"700 block of S Van Buren St",0,0,N/A
1403568,"May 23, 2019",Delaware,Dover,"400 block of S Governors Ave",0,1,N/A
1413711,"May 23, 2019",Delaware,Wilmington,"100 block of N Van Buren St",0,0,N/A
1403949,"May 23, 2019",Delaware,Dover,"50 block of Stevenson Dr",0,2,N/A
1403154,"May 22, 2019",Delaware,Newark,"2400 block of Millstone Dr",0,0,N/A
1410136,"May 22, 2019",Delaware,Wilmington,"1100 block of W 4th St",0,0,N/A
1405082,"May 21, 2019",Delaware,Lewes,"22971 Suburban Blvd",0,0,N/A
1409286,"May 21, 2019",Delaware,Wilmington,"9th St and Tatnall St",0,0,N/A
1400759,"May 20, 2019",Delaware,Wilmington,"400 block of Tatnall St",0,1,N/A
1401642,"May 20, 2019",Delaware,Dover,"White Oak Rd and Stevenson Dr",0,0,N/A
1399984,"May 19, 2019",Delaware,Dover,"Barrister Pl and S Little Creek Rd",0,1,N/A
1399978,"May 19, 2019",Delaware,Magnolia,"500 block of Millchop Ln",0,1,N/A
1399272,"May 19, 2019",Delaware,Wilmington,"800 block of E 13th St",0,1,N/A
1399983,"May 18, 2019",Delaware,Dover,"400 block of Barrister Pl",0,0,N/A
1399269,"May 18, 2019",Delaware,"New Castle","1213 West Ave",0,0,N/A
1398808,"May 17, 2019",Delaware,Wilmington,"800 block of Towne Ct",0,1,N/A
1409281,"May 17, 2019",Delaware,Wilmington,"16th St and Jessup St",0,0,N/A
1397558,"May 16, 2019",Delaware,Wilmington,N/A,0,1,N/A
